id,group_id,name,barcode
859,1,MERRIES PANTS L8,8992727005395
860,1,MERRIES PANTS M1 (RCG),8992727005340
861,1,MERRIES PANTS M9,8992727005357
862,1,MERRIES PANTS S 11,8992727005326
863,1,MERRIES PANTS XL 16,8992727005449
864,1,MERRIES PANTS XL 7,8992727005432
865,1,MERRIES PANTS XL1 (RCG),8992727005425
866,7,MIE SEDAP AYAM BAWANG 70G,8998866200318
867,7,MIE SEDAP AYAM BAWANG 70G (KRT),18998866200315
868,7,MIE SEDAP GORENG 90G,8998866200301
869,7,MIE SEDAP GORENG 90G (KRT),18998866200308
870,7,MIE SEDAP KOREAN SPICY 87 G,8998866202343
871,7,MIE SEDAP KOREAN SPICY 87 G (KRT),
872,7,MIE SEDAP SOTO 75G,8998866200325
873,7,MIE SEDAP SOTO 75G (KRT),18998866200322
874,7,MIE TELUR 3 AYAM KUNING 200G,089686000061
875,7,MIE SEDAP AYAM BAKAR LIMAU 89G,8998866203227
876,7,MIE SEDAP AYAM BAKAR LIMAU 89G (KRT),
877,7,MIE SEDAP KARI SPESIAL 76 G,8998866200578
878,7,MIE SEDAP KARI SPESIAL 76 G (KRT),
879,7,MIE SEDAP SOTO MADURA 82G,18998866203408
880,7,MIE SEDAP SOTO MADURA 82G (KRT),
881,7,MIGELAS GORENG SOSIS 35G (RCG),8996001523391
882,7,MIGELAS SEDUH RASA AYAM BAWANG 28G (RCG),8996001523216
883,7,MIGELAS SEDUH RASA BASO SAPI 28G (RCG),8996001523247
884,3,MILANO HBL GREEN TEA 150 ML,8997014401577
885,3,MILANO HBL ROSE TEA 150 ML,8997014401645
886,11,MILKIDO COKELAT 200 ML (BTL),8991102714846
887,11,MILKIDO STOBERI 200 ML (BTL),8991102714860
888,9,MILKITA CHOCOLATE 6 G (RCG),8997878001364
889,9,MILKITA MELON 6 G (RCG),8997878001371
890,9,MILKITA MILK CANDY 120 G,8997878332321
891,9,"MILKITA MILK LOLLIPOP ORANGE, MNGGO, GRAPE 300 G",8997878700915
892,9,"MILKITA MILK LOLLIPOP STRW, CKLT, MELON 300 G",8997878002873
893,9,MILKITA STROBERI 6 G (RCG),8997878001357
894,11,MILKU COKELAT 200 ML (BTL),8998866202725
895,11,MILKU STROBERI 200 ML (BTL),8998866202732
896,12,MILNA 6+ BUBUR BAYI BERAS MERAH 120 G,8992802016049
897,12,MILNA 6+ BUBUR BAYI PISANG 120 G,8992802016032
898,12,MILNA BISKUIT APEL JERUK 65 G,8992802307512
899,11,MILO COKELAT 110 ML (BOX),8992696523081
900,7,MIMORA MIE KERING 136 G,8997011700260
901,10,"OREO MINI CHOCOLATE 61,3 G CUP",7622300761363
902,10,"OREO MINI ORIGINAL 61,3 G CUP",7622300761349
903,10,"OREO MINI STRAWBERRY 61,3 G CUP",7622210462534
904,9,MINTZ DUOMINT 115 G,8991102281430
905,9,MINTZ PEPPER MINT 115 G,8991102281416
906,4,MINYAK GANDAPURA 30 ML,8993176110142
907,3,MIRABELLA CHIC TWO WAY CAKE UV WHITE 01,8990090103014
908,3,MIRABELLA CHIC TWO WAY CAKE UV WHITE 02,8990090103021
909,3,MIRANDA HV ARGAN DAMAGE HAIR,8997016375098
910,6,MITU BABY WIPES CHARMING LILY 50 SHEETS,8992745540823
911,6,MITU BABY WIPES PLAYFUL PERSIA 50 SHEETS,8992745545088
912,11,MIZONE LYCHEE LEMON 500 ML (BTL),8992752112013
913,6,MODIS KAPAS WAJAH 35 G,8991038773344
914,6,MODIS KAPAS WAJAH 50 G,8991038773351
915,11,MOGU MOGU KELAPA 320 ML (BTL),8850389108277
916,11,MOGU MOGU LECI 320 ML (BTL),8850389108062
917,11,MOGU MOGU MANGGA 320 ML (BTL),8850389108048
918,11,MOGU MOGU STROBERI 320 ML (BTL),8850389108055
919,1,MOKO MOKO PANTS M1,089686960013
920,1,MOKO MOKO PANTS XL26,089686960297
921,2,MOLTO EDP ELEGANT SC 10 ML (RCG),8999999571887
922,2,MOLTO PURE 680 ML,8999999582326
923,2,MOLTO PURE (SCT) 10 ML (RCG),8999999571924
924,2,MOLTO ANTI KUSUT 720 ML,8999999574581
925,10,MOMOGI COKLAT 5 G,8994075230436
926,10,MOMOGI COKLAT 5 (BOX),8994075260044
927,10,MOMOGI KEJU 5 G,8994075230412
928,10,MOMOGI KEJU 5 G (BOX),8994075260037
929,10,MOMOGI LOVE HEART CHESSE 20 G,8994075250298
930,10,MOMOGI TWIST ROASTED CORN 25 G,8994075250373
931,10,MONDE BUTTER COOKIES 150 G,8888166991125
932,10,MONDE BUTTER COOKIES 90 G,8888166993167
933,10,MONDE GENJI CHOCOLATE PIE SAND 110 G,8888166994683
934,10,MONDE GENJI VANILLA PIE SAND 110 G,8888166842564
935,10,MONDE SERENA GOLD 60 G,8888166989634
936,10,MONDE SERENA RED 30 G,8888166989603
937,3,MORRIS CONFIDENT 100 ML,8997016220176
938,3,MORRIS DREAM 100 ML,8997016220275
939,3,MORRIS ETERNAL 100 ML,8997016220282
940,3,MORRIS FLOWER 100 ML,8997016220268
941,3,MORRIS FREEDOM 100 ML,8997016220183
942,3,MORRIS HEART 100 ML,8997016220251
943,3,MORRIS POWER 100 ML,8997016220206
944,11,MR. JUSSIE MILKY MANGGA 90 ML (BOX),7118441647340
945,11,MR. JUSSIE MILKY STROBERI 90 ML (BOX),711844164772
946,11,MR. NATTA BLUEBERRY 126 ML (POUCH),8997231070266
947,11,MR. NATTA LECI 126 ML (POUCH),8997231070242
948,2,MR.MUSLE REFF APEL 440 ML,8992779253300
949,2,MR.MUSLE REFF LAVENDER 440 ML,8992779254307
950,2,MR.MUSLE REFF LEMON 440 ML,8992779252303
951,4,MY BABY MINYAK TELON EUCALYPTUS 60 ML,8999908204202
952,5,MY BABY POWDER FRESH FRUITY 100G,8999908208309
953,5,MY BABY POWDER FRESH FRUITY 50G,8999908059802
954,5,MY BABY POWDER PLUS 100G,8999908318305
955,5,MY BABY POWDER PLUS 50G,8999908723802
956,5,MY BABY POWDER SOFT&GANTLE 100G,8999908208101
957,5,MY BABY POWDER SOFT&GANTLE 50G,8999908042408
958,10,NABATI BIG ROLL RICHOCO 16G,8993175551533
959,10,NABATI BIG ROLL RICHOCO 16G (BOX),8993175551540
960,10,NABATI WAFER CHOCOLATE COATED 18G,8993175550284
961,10,NABATI WAFER CHOCOLATE COATED 18G (BOX),8993175550291
962,10,NABATI ROLL COKLAT WAFER STICK 7G,8993175539456
963,10,NABATI ROLL COKLAT WAFER STICK 7G (BOX),8993175539463
964,10,NABATI SIIP BITE SIZE RICHESSE 24 G,8993175536912
965,10,NABATI SIIP BITE SIZE ROASTED CORN 10 G,8993175552721
966,10,NABATI SIIP BITE SIZE ROASTED CORN 24 G,8993175538886
967,10,NABATI SIIP RICHEESE 5G,8993175531702
968,10,NABATI SIIP RICHEESE 5G (BOX),8993175531993
969,10,NABATI SIIP ROASTED CORN 5G,8993175531719
970,10,NABATI SIIP ROASTED CORN 5G (BOX),8993175531986
971,10,NABATI WAFER RICHOCO KELAPA 14G,8993175550598
972,10,NABATI WAFER RICHOCO KELAPA 14G (BOX),8993175550604
973,10,NABATI WAFER PINK LAVA 125 G,8993175544764
974,10,NABATI WAFER PINK LAVA 17G,8993175545006
975,10,NABATI WAFER PINK LAVA 46G,8993175542241
976,10,NABATI WAFER RASPBERRY YOUGHURT 46G,8993175548694
977,10,NABATI WAFER RICHEESE 125 G,8993175537285
978,10,NABATI WAFER RICHEESE 17G,8993175541626
979,10,NABATI WAFER RICHESSE 46 G,8993175535878
980,10,NABATI WAFER RICHOCO 125 G,8993175537346
981,10,NABATI WAFER RICHOCO 17G,8993175541640
982,10,NABATI WAFER RICHOCO 46 G,8993175535885
983,10,NABATI WAFER RICHOCO 6G,8993175532891
984,10,NABATI WAFER RICHOCO 6G (BOX),8993175532907
985,10,NAMI NORI ORIGINAL 40 G,
986,10,NAMI NORI SPICE 40 G,
987,3,NATURE-E BL MOISTURIZING 100 ML,8999809102768
988,3,NATURE-E BL MOISTURIZING 250 ML,8999809102775
989,3,NATURE-E BL REVITALIZING 100 ML,8999809103659
990,3,NATURE-E BL REVITALIZING 250 ML,8999809103796
991,3,NESCAFE MOCHA 240 ML (KLG),9556001054005
992,10,NEXTAR GANDUMKU RICHOCO 22G (PAK),8993175552080
993,10,NEXTAR NOIR RICHOCO 22G (PAK),8993175552455
994,3,NIAGARA MINYAK ORANG ARING 40 ML,8997007400136
995,3,NIAGARA MINYAK ORANG ARING 60 ML,8997007404158
996,6,NICE 200 SHEETS,8992759114348
997,6,NICE TISSUE ROLL BATHROOM 238 SHEET,
998,5,NINIO DOT (BTL) 1002 240 ML,8992738810025
999,5,NINIO DOT (BTL) 1003 240 ML,8992738810032
1000,5,NINIO DOT (BTL) 2002 120 ML,8992738820024
1001,5,NINIO POWDER CASE TWIN PINK,
1002,5,NINIO POWDER PUFF 6301,8992738163015
1003,10,NISSIN CRISPY CRACKERS ORIGINAL 250 G,8888166336568
1004,10,NISSIN CRISPY CRACKERS PEDAS 140 G,8888166341609
1005,10,NISSIN KELAPA IJO 280 G,8888166996083
1006,10,NISSIN SAGU KEJU 110 G,8888166341036
1007,10,NISSIN SOKLAT 280 G,8994251001195
1008,10,NISSIN VEGETABLE CRACKERS 160 G,8888166335608
1009,10,NISSIN WALENS BLUEBERRY 100 G,8888166995789
1010,10,NISSIN WALENS CHESSE  100 G,8888166350137
1011,10,NISSIN WALENS CHOCO SOES 100G,8888166993150
1012,10,NITO COKLAT WAFER 17G,
1013,10,NITO COKLAT WAFER 17G (RCG),8888166336599
1014,3,NIVEA MEN ROLL ON BLACK & WHITE 25 ML,8999777004583
1015,3,NIVEA MEN ROLL ON COOL KICK 50 ML,8999777004484
1016,3,NIVEA ROLL ON BLACK & WHITE 25 ML,8999777004293
1017,3,NIVEA ROLL ON BRIGHTENING HAPPY SHAVE 50 ML,8999777007430
1018,3,NIVEA ROLL ON BRIGHTENING SHILK TOUCH 50 ML,8999777009281
1019,3,NIVEA ROLL ON DRY COMFORT 50 ML,8999777004194
1020,3,NIVEA ROLL ON EXTRA BRIGHTENING 50 ML,8999777004163
1021,11,NU GREEN TEA MADU 200 ML (BTL),8992388101092
1022,11,NU MILK TEA 330 ML (BTL),8992388133017
1023,6,NUFACE ACNE PRONE CARE SERUM 20 ML,8997226224766
1024,6,NUFACE FACIAL COTTON 30G,8997016370116
1025,6,NUFACE FACIAL COTTON 50G,8997016370284
1026,11,NUTRI BOOST ORANGE 300 ML (BTL),8992761164539
1027,11,NUTRI BOOST STRAWBERRY 300 ML (BTL),8992761164546
1028,8,NUTRIJEL PUDDING LAPIS COCOPANDAN,8992933469110
1029,8,NUTRIJELL JELLY POWDER LECI 10 G,8992933325119
1030,8,NUTRIJELL JELLY POWDER STRAWBERRY 10 G,8992933321111
1031,8,NUTRIJELL PUDDING SANTAN PANDAN,8992933461114
1032,8,NUTRIJELL PUDDING SUSU COKELAT,8992933462111
1033,8,NUTRIJELL PUDDING SUSU MANGGA,8992933463118
1034,13,NUTRISARI ANGGUR (SCT) 11 G,749921010445
1035,13,NUTRISARI JERUK NIPIS JAHE (SCT) 11 G,749921011404
1036,13,NUTRISARI LYCHEE TEA (SCT) 11 G,749921010803
1037,13,NUTRISARI MADU LEMON (SCT) 11 G,749921011107
1038,13,NUTRISARI NANAS (SCT) 11 G,749921011312
1039,13,NUTRISARI SWEET MANGO (SCT) 11 G,749921010162
1040,3,NUVO BW CARE PROTECT 76 G,8998866610742
1041,3,NUVO BW FRESH PROTECT 250 ML,8998866602990
1042,3,NUVO BW FRESH PROTECT 60 ML,8998866608947
1043,3,NUVO BW FRESH PROTECT 76 G,8998866602570
1044,3,NUVO BW MILD PROTECT 250 ML,8998866602969
1045,3,NUVO BW MILD PROTECT 60 ML,8998866608091
1046,3,NUVO BW MILD PROTECT 76 G,8998866602549
1047,3,NUVO BW NATURE PROTECT 76 G,8998866602563
1048,3,NUVO BW PROTECT 250 ML,8998866602976
1049,3,NUVO BW TOTAL PROTECT 60 ML,8998866608107
1050,3,NUVO BW TOTAL PROTECT 76G,8998866602556
1051,10,NYAMNYAM FUN PLAY 11 G,8994755020425
1052,10,OISHI PANCHOS KEJU NACHO 145 G,8997004301665
1053,10,OISHI PANCHOS SAPI PANGGANG 145 G,8997004301658
1054,10,OISHI SPONGE STRAWBERRY 100 G,8997004301436
1055,10,OISHI TOSS RUMPUT LAUT 75 G,8997004302938
1056,10,OISHI TOSS SAPI PANGGANG 75 G,8997004302914
1057,11,OKKY JELLY APEL CUP,8992775406052
1058,11,OKKY JELLY APEL (KRT),8992775406182
1059,11,OKKY JELLY BUBBLE GUM CUP,8992775406489
1060,11,OKKY JELLY BUBBLE GUM (KRT),8992775406496
1061,11,OKKY JELLY JAMBU CUP,8992775406038
1062,11,OKKY JELLY JAMBU (KRT),8992775406151
1063,11,OKKY JELLY JERUK CUP,8992775406014
1064,11,OKKY JELLY JERUK (KRT),8992775406144
1065,11,OKKY JELLY MANGGA CUP,8992775406137
1066,11,OKKY JELLY MANGGA (KRT),8992775406168
1067,16,OPPLE LAMPU LED 7 W,6958001382707
1068,3,ORAL B SG SHINY CLINE,3014260786847
1069,10,"OREO CHOCOLATE CREAM 123,5 G",8992760223015
1070,10,"OREO CHOCOLATE CREAM 66,5 G",7622210580276
1071,10,"OREO FIZZY 123,5 G",7622201779139
1072,10,"OREO ICE CREAM BLUEBERRY 123,5 G",7622300442507
1073,10,OREO ISI 4 CHOCOLATE CREAM 38 G,7622201430153
1074,10,OREO ISI 4 CHOCOLATE CREAM 38 G (BOX),7622201430146
1075,10,OREO ISI 4 ICE CREAM BLUEBERRY 38 G,7622201430122
1076,10,OREO ISI 4 ICE CREAM BLUEBERRY 38 G (BOX),7622201430115
1077,10,OREO ISI 4 ORIGINAL 38 G,7622201430184
1078,10,OREO ISI 4 ORIGINAL 38 G (BOX),7622201430177
1079,10,OREO ISI 4 STRAWBERRY CREAM 38 G,7622201430092
1080,10,OREO ISI 4 STRAWBERRY CREAM 38 G (BOX),7622201430085
1081,10,"OREO ORIGINAL 123,5 G",8992760221028
1082,10,"OREO ORIGINAL 66,5 G",6901668053121
1083,10,"OREO PEANUT BUTTER & CHOCOLATE 123,5 G",8992760121090
1084,10,OREO SOFTCAKE CHOCOLATE 16G,7622300335809
1085,10,OREO SOFTCAKE CHOCOLATE 16G (BOX),7622300335755
1086,10,"OREO STRAWBERRY CREAM 123,5 G",7622300136055
1087,3,ORIGITA ANTISEPTIC 95 ML,8999225910251
1088,1,OTO ADULT PEREKAT L2,6903244370516
1089,1,OTO ADULT PEREKAT M2,6903244632102
1090,1,OTO PANTS L8,8997028301382
1091,1,OTO PANTS M8,6928836502106
1092,1,OTO PANTS XL8,6928836502113
1093,1,OTO PEREKAT L8,9555019801113
1094,1,OTO PEREKAT M10,9555019801212
1095,1,OTO PEREKAT XL6,9556848127863
1096,7,PADAMU BIHUN JAGUNG 320G,8997011700376
1097,8,PALMIA MARGARIN 200G,8992628510158
1098,3,PANTENE SHP ANTI KETOMBE 130 ML (BTL),4902430400947
1099,3,PANTENE SHP ANTI KETOMBE 70 ML,4902430401173
1100,3,PANTENE SHP ANTI LEPEK 150 ML,4902430792196
1101,3,PANTENE SHP DMR RAMBUT KERING 130 ML,4902430538602
1102,3,PANTENE SHP HITAM GLOW 130 ML (BTL),4902430418300
1103,3,PANTENE SHP RAMBUT RONTOK 130 ML (BTL),4902430400886
1104,3,PANTENE SHP RAMBUT RONTOK 70 ML,4902430401142
1105,3,PANTENE SHP RAMBUT RUSAK 130 ML (BTL),4902430400602
1106,3,PAPAYA BW BRIGHTENING SHOP 90G,8997242020748
1107,3,PAPAYA MAMAYA 70 G,8997214430049
1108,3,PAPAYA MAMAYA BRIGHTENING 135 G,8997214430032
1109,6,PASEO SMART 250 SHEETS,
1110,6,PASEO SMART ISI 6,
1111,3,PEACH EYE BROW BLACK,8994065001626
1112,3,PEACH EYE LINER 2 IN 1 BLACK,8994065001718
1113,3,PEPSODENT PG ACTION 123 HERBAL 190 G X 2,8999999577780
1114,3,PEPSODENT PG ACTION 123 HERBAL 190 G,8999999710866
1115,3,PEPSODENT PG COMPLETE 8 HERBAL 75 G,8999999710880
1116,3,PEPSODENT PG COMPLETE 8 WHITENING 190 G,8999999707781
1117,3,PEPSODENT PG COMPLETE 8 WHITENING 75 G,8999999707774
1118,3,PEPSODENT PG ORIGINAL 120 G,8999999706173
1119,3,PEPSODENT PG ORIGINAL 190 G,8999999706180
1120,3,PEPSODENT PG ORIGINAL 25G,8999999706111
1121,3,PEPSODENT PG ORIGINAL 75 G,8999999706081
1122,3,PEPSODENT PG SENSITIVE  ORIGINAL 100 G,8999999008505
1123,3,PEPSODENT PG SENSITIVE FRESH 100 G,8999999035563
1124,3,PEPSODENT PG SENSITIVE WHITENING 100 G,8999999032890
1125,3,PEPSODRNT PG COMPLETE 8 HERBAL 120 G,8999999710873
1126,16,PHILIPS ESSENTIAL 11 W,8718291791911
1127,16,PHILIPS ESSENTIAL 14 W,8718291791959
1128,16,PHILIPS ESSENTIAL 23  W,8718291792031
1129,16,PHILIPS ESSENTIAL 32 W,8718696767207
1130,16,PHILIPS ESSENTIAL 5 W,8718291791836
1131,16,PHILIPS ESSENTIAL 8 W,8718291791874
1132,16,PHILIPS HELIX TORNADO 55 W,8718699689223
1133,16,PHILIPS LED 10 W,8718696822920
1134,16,PHILIPS LED 12 W,8718696822968
1135,16,PHILIPS LED 14 W,8718699640491
1136,16,PHILIPS LED 19 W,8718699640538
1137,16,PHILIPS LED 4 W,8718696822807
1138,16,PHILIPS LED 6 W,8718696822845
1139,16,PHILIPS SITRANG 18 W,8718696467732
1140,16,PHILIPS SITRANG 23 W,8718696453346
1141,16,PHILIPS TORNADO 15 W,8718291206453
1142,16,PHILIPS TORNADO 27 W,8718696475188
1143,16,PHILIPS TORNADO 8 W,8718291777199
1144,10,PIATTOS BBQ 18 G,8996196005252
1145,10,PIATTOS SAMBAL GEPREK 18 G,8996196005009
1146,10,PIATTOS SNACK KENTANG SAPI PANGGANG 18 G,8996196005153
1147,10,PIATTOS SNACK KENTANG SAPI PANGGANG 35 G,8996196000455
1148,13,PIKOPI GULA AREN 22 G (RCG),8991002114081
1149,4,PILKITA PEGAL LINU 700 MG,8997013070019
1150,2,VIXAL BLUE (BTL) 470 ML,8992747180126
1151,2,VIXAL GREEN (BTL) 470 ML,8992747180102
1152,3,PLACENTA HBL MULBERRY 500 ML,8992803993936
1153,3,PLACENTA HBL SHEA BUTTER 500 ML,8992803658187
1154,3,PLACENTA HBL VITAMIN C  500 ML,8992803659849
1155,11,POCARI SWEAT 330 ML (KLG),8997035111110
1156,11,POCARI SWEAT 350 ML (BTL),8997035563544
1157,8,PONDAN BROWNIES K&P CHOCO CHIPS 230 G,8992786400292
1158,8,PONDAN BROWNIES KUKUS 400 G,8992786200205
1159,7,POP MIE DOWER 75G,089686067002
1160,7,POP MIE DOWER 75G (KRT),
1161,7,POP MIE GORENG GLEDEK 75G,089686060102
1162,7,POP MIE GORENG GLEDEK 75G (KRT),
1163,7,POP MIE MINI RASA AYAM BAWANG 45G,089686061024
1164,7,POP MIE MINI RASA AYAM BAWANG 45G (KRT),
1165,7,POP MIE MINI RASA BASO SAPI 38G,089686061123
1166,7,POP MIE MINI RASA BASO SAPI 38G (KRT),
1167,7,POP MIE RASA AYAM 75G,089686060027
1168,7,POP MIE RASA AYAM 75G (KRT),
1169,7,POP MIE RASA BASO 75G,089686060126
1170,7,POP MIE RASA BASO 75G (KRT),
1171,10,POTAKREZ AYAM GEPREK 12 G,8997225870643
1172,10,POTAKREZ SAPI PANGGANG 12 G,8997225870803
1173,10,POTATO Q KOREAN BBQ 22 G,8997225870841
1174,12,PRENAGEN LOVA COKELAT 120 G,8992802114011
1175,3,PRIMA PROTECT HS 50 ML,8991102001113
1176,3,PRIMA PROTECT HW 240 ML,8991102000901
1177,12,PRIMAGO 3+ MADU 400 G,8992753883509
1178,12,PRIMAGO 3+ VANILA 400 G,8992753881505
1179,12,PRIMAMIL 0-6 BULAN 200 G,8992753980406
1180,12,PRIMAMIL 0-6 BULAN 400 G,8992753980505
1181,12,PRIMAMIL 0-6 BULAN 800 ML,8992753980703
1182,12,PRIMAMIL 6-12 BULAN 200 G,8992753984404
1183,12,PRIMAMIL 6-12 BULAN 400 G,8992753984503
1184,8,PROCHIZ GOLD SLICES 2'S (BND),8997014450360
1185,12,PROMINA  8+ BUBUR TIM SALMON NORWEGIA 100 G,089686530551
1186,12,PROMINA BUBUR BAYI 6+ PISANG SUSU 120 G,089686530223
1187,8,PRONAS CORNED BEEF 340 G,8992804113401
1188,3,PRIMA PROTECT BW MILK 110G,8991102002363
1189,3,PRIMA PROTECT BW TOTAL PROTECTION 110G,8991102002370
1190,3,PURBASARI ALAS BEDAK NATURAL 35 ML,8999225905677
1191,3,PURBASARI BW BENGKOANG 90G,8999225902607
1192,3,"PURBASARI LIPSTIK COLOR MATTE 2,6 G NO 83",8999225782070
1193,3,"PURBASARI LIPSTIK COLOR MATTE 2,6 G NO 85",8999225782094
1194,3,PURBASARI LULUR GREEN TEA 125 G,8999225783732
1195,3,PURBASARI LULUR BENGKOANG 235 G,8999225783152
1196,3,PURBASARI LULUR PUTIH 235 G,8999225812500
1197,3,PURBASARI MATTE POWDER CREAM 12 G,8999225909019
1198,3,PURBASARI MATTE POWDER HONEY BEIGE 12 G,8999225908647
1199,3,PURBASARI MATTE POWDER NATURAL 12 G,8999225908630
1200,3,PURBASARI PELEMBAB 35 ML,8999225905585
1201,3,PURBASARI PEMBERSIH BENGKOANG 100 ML,8999225905967
1202,3,PURBASARI PENYEGAR BENGKOANG 100 ML,8999225905974
1203,3,PURBASARI SABUN MANDI ANTIBAKTERI 90 G,8999225909934
1204,3,PURBASARI SABUN BENGKOANG EXTRA DAUN SIRIH  90 G,8999225902706
1205,3,PURBASARI SABUN PUTIH 90 G,8999225908937
1206,3,PURBASARI SABUN SIRIH ENERGIC ORCHID 60 ML,8999225783206
1207,3,PURBASARI SABUN SIRIH MANJAKANI WHITENING 125 ML,8999225906377
1208,3,PURBASARI SABUN SIRIH ROMANTIC 60 ML,8999225783244
1209,10,PUSAN BOLU RASA STROBERI 18 G,8992730100100
1210,10,PUSAN BOLU RASA STROBERI 18 G (PAK),8992730100117
1211,10,PUSAN BOLU RASA VANILA 18 G,8992730100087
1212,10,PUSAN BOLU RASA VANILA 18 G (PAK),8992730100094
1213,10,QTELA BBQ 30 G,089686611601
1214,2,QUEEN PENCUCI PIRING BIRU 250 ML,
1215,2,QUEEN PENCUCI PIRING HIJAU 250 ML,
1216,3,QUICK'N FRESH HW STRW 500 ML,8990090401868
1217,2,RAPIKA BLOSSOM 400 ML,8998866603416
1218,2,RAPIKA LUXURIOUS GOLD (BTL) 250 ML,8998866611107
1219,2,RAPIKA SAKURA STRAWBERRY 400 ML,8998866612258
1220,2,RAPIKA SWEET PINK (BTL) 250 ML,8998866604703
1221,10,REBO KUACI MILK 13G (RCG),8995108509529
1222,10,REBO KUACI ORIGINAL 13G (RCG),8995108509512
1223,8,REFINA GARAM MEJA 250G,8993226112508
1224,10,REGAL MARIE DUO COKELAT 20 G,8993039242577
1225,10,REGAL MARIE DUO VANILAT 20 G,8993039242560
1226,3,REGAZZA MERAH 50 ML,8992832604193
1227,3,REGAZZA PINK 50 ML,8992832604186
1228,3,REGAZZA PUTIH 50 ML,8992832604223
1229,3,REGAZZA UNGU 50 ML,8992832604209
1230,3,REJOICE SHP ANTI KETOMBE 150 ML (BTL),4902430429375
1231,3,REJOICE SHP ANTI KETOMBE 3 IN 1 70 ML,4902430429399
1232,3,REJOICE SHP KOREAN JEJU 150 ML,4987176064639
1233,3,REJOICE SHP MOISTURE SMOOTH 150 ML (BTL),4902430432269
1234,3,REJOICE SHP RICH SOFT SMOOTH  150 ML,4902430428316
1235,3,REJOICE SHP RICH SOFT SMOOTH 70 ML,4902430429405
1236,9,RELAXA BARLEY MINT 125G,8991002304017
1237,9,RELAXA CHERRY MINT 125 G,8991002304802
1238,9,RELAXA GRAPE MINT 125 G,8991002304413
1239,5,RELIABLE BOTTLE (9924) 250 ML,8391852999249
1240,5,RELIABLE DOT (8860) 125 ML,8391852988601
1241,5,RELIABLE DOT (8850) 250 ML,8391852988502
1242,5,RELIABLE DOT (8872) 60 ML,8391852988724
1243,5,RELIABLE EMPENG TULIP (8836),2391852988362
1244,5,RELIABLE NASAL ASPIRATOR (8815),4391852988155
1245,5,RELIABLE PERISTALTIC NIPPLE XL (8854),2391852988546
1246,5,RELIABLE SIKAT LIDAH (8838),4391852988384
1247,5,RELIABLE TEMPAT BEDAK RTB-100,5391852951004
1248,5,RELIABLE TEMPAT BEDAK RTB-200,5391852952001
1249,5,"RELIABLE TEMPAT BEDAK SINGLE 10,500",5391852955002
1250,5,RELIABLE WATER FILLED TEETHER (8811),4391852988117
1251,3,RESIK V DAUN SIRIH MAWAR 60 ML,8993417162015
1252,3,RESIK V MADURA EXTRA WHITENING 90 ML,8993417165221
1253,3,RESIK V SABUN SIRIH ANGGEK 50 ML,8993417167140
1254,3,RESIK V SABUN SIRIH MAWAR 50 ML,8993417167119
1255,3,RESTO MINYAK GORENG 1800 ML,8991657000173
1256,3,RESTO MINYAK GORENG 900 ML,8991657000159
1257,3,REXONA MEN ICE COOL (SCT) 9 G,8934868015031
1258,3,REXONA MEN ROLL ON ICE COLL 45 ML,8999999580735
1259,3,REXONA MEN ROLL ON SPORT DEFENSE 45 ML,8999999580742
1260,3,REXONA MEN ROLL ON ULTRA RECHARGE 45 ML,8999999580766
1261,3,REXONA ROLL ON ADVANCED BRIGHTENING 45 ML,8999999049447
1262,3,REXONA ROLL ON FREE SPIRIT 45 ML,8999999049454
1263,3,REXONA WOMEN SPIRIT (SCT) 9 G,8934868015024
1264,3,RHC POMADE 75 G,8990090360011
1265,2,RINSO CLASSIC FRESH 440G,8999999572921
1266,2,RINSO CLASSIC FRESH 770G,8999999401238
1267,2,RINSO PARFUME ESSENCE 440G,8999999570811
1268,2,RINSO ROSE FRESH 440G,8999999570804
1269,10,ROMA ARDEN CHOCO SPLENDID 30G,8996001305119
1270,10,ROMA ARDEN CHOCO SPLENDID 30G (BOX),8996001305126
1271,10,ROMA ARDEN YOUGHRT STRAWBERRY 30G,8996001305553
1272,10,ROMA ARDEN YOUGHRT STRAWBERRY 30G (BOX),8996001305560
1273,10,ROMA BISKUIT KELAPA 300G,8996001301142
1274,10,ROMA KELAPA CREAM COKELAT 189 G,8996001314005
1275,10,ROMA KELAPA CREAM VANILA 40 G,8996001301364
1276,10,ROMA KELAPA CREAM VANILA 40 G (BOX),8996001301371
1277,10,ROMA MALKIST ABON 135G,8996001302323
1278,10,ROMA MALKIST BELGIAN CHOCOLATE 90 G,8996001302637
1279,10,ROMA MALKIST CRACKER 135G,8996001302026
1280,10,ROMA MARIE GOLD BISKUIT SUSU 27G,8996001300213
1281,10,ROMA MARIE GOLD BISKUIT SUSU 27G (BOX),8996001300220
1282,10,ROMA MARIE GOLD CHOCOLATE 27G,8996001307670
1283,10,ROMA MARIE GOLD CHOCOLATE 27G (BOX),8996001307687
1284,10,ROMA SANDWICHI CHOCOLATE BON BON 189 G,8996001305041
1285,10,ROMA SANDWICHI PEANUT BUTTER 189 G,8996001305058
1286,10,ROMA SARI GANDUM SANDWICH COKLAT 115G,8996001304990
1287,10,"ROMA SARI GANDUM SANDWICH SUSU & COKELAT 38,5 G (BOX)",8996001308042
1288,10,ROMA SARI GANDUM SANDWICH PEANUT BUTTER 115 G,8996001305003
1289,10,"ROMA SARI GANDUM SANDWICH SUSU & COKELAT 38,5 G",8996001308059
